raman_shift_cm^-1,intensity_raw,baseline_true,true_glucose_mg_dl
1560,2.726902963477688,2.720133035327799,150.0
1562,2.721018994159325,2.7293247524373414,150.0
1564,2.751188427277666,2.7385327899555403,150.0
1566,2.793171003972234,2.7477571468161464,150.0
1568,2.7606351470576254,2.7569978219564555,150.0
1570,2.7712192260433097,2.766254814317303,150.0
1572,2.766340904852241,2.775528122843046,150.0
1574,2.767820859092261,2.784817746481557,150.0
1576,2.810730400515093,2.7941236841842088,150.0
1578,2.7863242583876864,2.803445934905864,150.0
1580,2.814215822349249,2.812784497604861,150.0
1582,2.812586222307708,2.82213937124301,150.0
1584,2.8410901513004982,2.8315105547855706,150.0
1586,2.8475712893069867,2.8408980472012475,150.0
1588,2.8710526463473367,2.850301847462178,150.0
1590,2.8495216265668257,2.8597219545439208,150.0
1592,2.8637608687195737,2.8691583674254413,150.0
1594,2.859035810773458,2.8786110850891045,150.0
1596,2.879194241319139,2.888080106520661,150.0
1598,2.905111440570134,2.897565430709237,150.0
1600,2.922206828980229,2.9070670566473225,150.0
1602,2.898141676847208,2.91658498333076,150.0
1604,2.943511328160848,2.9261192097587347,150.0
1606,2.96278249210986,2.935669734933761,150.0
1608,2.953505255926147,2.9452365578616733,150.0
1610,2.992355593802776,2.9548196775516145,150.0
1612,2.948943309033953,2.964419093016025,150.0
1614,2.949141709204401,2.9740348032706296,150.0
1616,2.9480924023563464,2.983666807334432,150.0
1618,3.0232359904594817,2.993315104229698,150.0
1620,3.01606700610903,3.002979692981949,150.0
1622,3.0115488792017366,3.0126605726199456,150.0
1624,3.0279571147020814,3.022357742175685,150.0
1626,3.0095614197384157,3.032071200684382,150.0
1628,3.0907159867768024,3.041800947184466,150.0
1630,3.054131404357065,3.0515469807175606,150.0
1632,3.063497196220582,3.061309300328484,150.0
1634,3.085603237543205,3.071087905065231,150.0
1636,3.0905029786136984,3.0808827939789643,150.0
1638,3.095171646609586,3.090693966124004,150.0
1640,3.08471193144891,3.100521420557816,150.0
1642,3.119794523483728,3.1103651563410075,150.0
1644,3.1578656624668078,3.1202251725373067,150.0
1646,3.157009869136659,3.1301014682135597,150.0
1648,3.171857774972504,3.1399940424397164,150.0
1650,3.139678580760201,3.1499028942888248,150.0
1652,3.140035926431843,3.1598280228370146,150.0
1654,3.1672536887614977,3.169769427163491,150.0
1656,3.180841604596297,3.179727106350524,150.0
1658,3.211584889852855,3.1897010594834363,150.0
1660,3.1658419930563,3.199691285650596,150.0
1662,3.2402887903326163,3.209697783943404,150.0
1664,3.2165603954847053,3.219720553456285,150.0
1666,3.2212219718877275,3.229759593286676,150.0
1668,3.2195728150298173,3.2398149025350205,150.0
1670,3.216789346867437,3.2498864803047525,150.0
1672,3.276437737381529,3.259974325702291,150.0
1674,3.2715447971807974,3.270078437837029,150.0
1676,3.254399597826501,3.2801988158213224,150.0
1678,3.2644338833292097,3.290335458770482,150.0
1680,3.293772671816958,3.3004883658027606,150.0
1682,3.344037966545135,3.3106575360393475,150.0
1684,3.315651141577084,3.320842968604356,150.0
1686,3.30098180356245,3.331044662624812,150.0
1688,3.3363477559489323,3.341262617230651,150.0
1690,3.3460423601597458,3.3514968315547,150.0
1692,3.30780957187384,3.361747304732671,150.0
1694,3.3709281385728005,3.3720140359031565,150.0
1696,3.377678333603439,3.3822970242076127,150.0
1698,3.406520396086621,3.3925962687903524,150.0
1700,3.4398908906974444,3.4029117687985373,150.0
1702,3.435774823973122,3.413243523382167,150.0
1704,3.4182137578829725,3.4235915316940693,150.0
1706,3.4118252747150577,3.433955792889891,150.0
1708,3.495803502193087,3.44433630612809,150.0
1710,3.455917439250212,3.4547330705699224,150.0
1712,3.4654246712176966,3.4651460853794376,150.0
1714,3.4750928479812657,3.475575349723466,150.0
1716,3.4899825579869668,3.4860208627716096,150.0
1718,3.493595415457758,3.4964826236962367,150.0
1720,3.495487391534862,3.506960631672466,150.0
1722,3.5065177070533573,3.5174548858781653,150.0
1724,3.5273103200896143,3.527965385493934,150.0
1726,3.527623634280427,3.5384921297031022,150.0
1728,3.534778202038171,3.549035117691714,150.0
1730,3.561722953202364,3.559594348648526,150.0
1732,3.5650702774165746,3.5701698217649915,150.0
1734,3.610841396006909,3.580761536235255,150.0
1736,3.538350095088284,3.5913694912561445,150.0
1738,3.623823823065608,3.601993686027159,150.0
1740,3.6375558236004135,3.612634119750461,150.0
1742,3.5818229869827074,3.6232907916308714,150.0
1744,3.627109948994243,3.6339637008758494,150.0
1746,3.637224029375588,3.644652846695504,150.0
1748,3.627207994408205,3.655358228302561,150.0
1750,3.6505235111605554,3.666079844912373,150.0
1752,3.654606178833584,3.676817695742901,150.0
1754,3.72261718888318,3.687571780014708,150.0
1756,3.717055664813902,3.698342096950953,150.0
1758,3.734559747677262,3.709128645777379,150.0
1760,3.73436486700317,3.719931425722305,150.0
1762,3.708169400592275,3.73075043601662,150.0
1764,3.731095270568174,3.7415856758937696,150.0
1766,3.7622246358143103,3.752437144589752,150.0
1768,3.738862285165269,3.7633048413431074,150.0
1770,3.7884487339983584,3.774188765394911,150.0
1772,3.780282408025599,3.785088915988761,150.0
1774,3.788508876219785,3.796005292370777,150.0
1776,3.821157093153652,3.806937893789582,150.0
1778,3.8267719857260247,3.817886719496304,150.0
1780,3.821632445428179,3.8288517687445607,150.0
1782,3.863019636857739,3.839833040790454,150.0
1784,3.829209268340564,3.8508305348925616,150.0
1786,3.8741629624508143,3.861844250311929,150.0
1788,3.884736211471427,3.872874186312059,150.0
1790,3.877729413372628,3.883920342158908,150.0
1792,3.9015053775657145,3.894982717120872,150.0
1794,3.881039038941079,3.9060613104687847,150.0
1796,3.9356366618600416,3.917156121475904,150.0
1798,3.924569106689046,3.928267149417906,150.0
1800,3.9289399331625,3.939394393572881,150.0
